Transaction_ID,User_ID,Timestamp,Market_City,Sticker_Price,Markdown_Pct,Historical_User_Purchases,Customer_Satisfaction_Score,Conversion_Outcome
TXN_000580,USR_0302,2026-02-08 04:45:00,Mumbai,60.4218882739051,0.1,35,1,1
TXN_000581,USR_0054,2026-02-08 06:20:00,Berlin,221.69129500727684,0.0,30,9,1
TXN_000582,USR_0210,2026-02-08 07:55:00,New York,27.411809767224263,0.2,74,10,0
TXN_000583,USR_0085,2026-02-08 09:30:00,Tokyo,249.01091786776198,0.0,22,9,0
TXN_000584,USR_0387,2026-02-08 11:05:00,New York,102.2497343864912,0.05,4,10,0
TXN_000585,USR_0067,2026-02-08 12:40:00,Paris,131.24817845033488,0.0,46,2,0
TXN_000586,USR_0235,2026-02-08 14:15:00,Tokyo,167.18087022733934,0.35,37,5,1
TXN_000587,USR_0054,2026-02-08 15:50:00,Berlin,283.9364447327471,0.1,15,2,1
TXN_000588,USR_0364,,New York,158.72451756416552,0.0,1,1,0
TXN_000589,USR_0029,2026-02-08 19:00:00,London,229.5644786434299,0.0,5,5,1
TXN_000590,USR_0303,,Singapore,232.33447006296802,0.0,53,2,0
TXN_000591,USR_0181,2026-02-08 22:10:00,Singapore,175.01002027105474,0.2,59,9,0
TXN_000592,USR_0004,2026-02-08 23:45:00,Paris,200.7778980554266,0.1,70,9,1
TXN_000593,USR_0141,2026-02-09 01:20:00,Tokyo,144.4351243739946,0.05,17,10,0
TXN_000594,USR_0099,2026-02-09 02:55:00,Paris,122.85510143021013,0.5,21,9,1
TXN_000595,USR_0214,2026-02-09 04:30:00,Paris,154.0256691071932,0.05,2,10,1
TXN_000596,USR_0097,2026-02-09 06:05:00,Berlin,144.13587724265741,0.05,48,10,1
TXN_000597,USR_0113,2026-02-09 07:40:00,Paris,135.35409265784588,0.0,53,10,0
TXN_000598,USR_0226,2026-02-09 09:15:00,New York,201.9637532522531,0.2,54,10,0
TXN_000599,USR_0162,2026-02-09 10:50:00,Toronto,163.95036191614807,0.1,8,10,0
TXN_000600,USR_0279,,Paris,17.258106309260807,0.0,20,5,1
TXN_000601,USR_0022,2026-02-09 14:00:00,London,154.29673978847475,0.0,11,10,0
TXN_000602,USR_0351,2026-02-09 15:35:00,New York,176.88752406492154,0.0,1,5,1
TXN_000603,USR_0049,2026-02-09 17:10:00,London,211.4734558438373,0.2,4,5,0
TXN_000604,USR_0126,2026-02-09 18:45:00,Berlin,257.9873054937095,0.05,26,8,0
TXN_000605,USR_0060,2026-02-09 20:20:00,New York,16.493545467056542,0.0,52,7,0
TXN_000606,USR_0032,2026-02-09 21:55:00,New York,298.9498024044873,0.05,50,10,0
TXN_000607,USR_0141,2026-02-09 23:30:00,Singapore,53.868646884756885,0.0,71,9,0
TXN_000608,USR_0378,2026-02-10 01:05:00,Paris,104.4162608870881,0.05,23,10,0
TXN_000609,USR_0178,2026-02-10 02:40:00,Toronto,92.36537713438045,0.5,74,7,0
TXN_000610,USR_0268,2026-02-10 04:15:00,Berlin,42.98819023460561,0.0,27,9,1
TXN_000611,USR_0389,2026-02-10 05:50:00,San Francisco,138.69264278508382,0.2,38,10,0
TXN_000612,USR_0197,2026-02-10 07:25:00,Tokyo,95.02831124801882,0.05,42,9,0
TXN_000613,USR_0375,2026-02-10 09:00:00,London,125.46981713113172,0.0,27,10,1
TXN_000614,USR_0345,2026-02-10 10:35:00,London,77.43703727225498,0.0,23,9,1
TXN_000615,USR_0216,2026-02-10 12:10:00,London,54.264772437068075,0.1,37,9,0
TXN_000616,USR_0192,2026-02-10 13:45:00,New York,294.78704159626534,0.0,42,8,0
TXN_000617,USR_0079,2026-02-10 15:20:00,Tokyo,163.14837320666527,0.35,29,9,0
TXN_000618,USR_0246,2026-02-10 16:55:00,Mumbai,61.50743844365649,0.5,73,10,0
TXN_000619,USR_0389,2026-02-10 18:30:00,London,205.37759582848437,0.2,51,8,0
TXN_000620,USR_0156,2026-02-10 20:05:00,Tokyo,134.77331700315483,0.0,15,8,0
TXN_000621,USR_0179,2026-02-10 21:40:00,London,30.39232579485125,0.0,30,7,0
TXN_000622,USR_0201,2026-02-10 23:15:00,Berlin,256.25007605550644,0.05,20,8,1
TXN_000623,USR_0037,2026-02-11 00:50:00,London,87.31685785148895,0.1,25,10,1
TXN_000624,USR_0080,2026-02-11 02:25:00,New York,,0.05,46,9,1
TXN_000625,USR_0082,,Berlin,213.12370730581256,0.05,34,10,0
TXN_000626,USR_0131,2026-02-11 05:35:00,New York,176.19997740570807,0.35,32,8,0
TXN_000627,USR_0226,2026-02-11 07:10:00,Mumbai,227.97929328051072,0.0,34,10,0
TXN_000628,USR_0372,2026-02-11 08:45:00,Toronto,274.37290532939,0.0,36,5,0
TXN_000629,USR_0267,2026-02-11 10:20:00,Tokyo,13.39276722851019,0.2,19,10,1
TXN_000630,USR_0330,2026-02-11 11:55:00,Tokyo,107.14031624924502,0.0,50,9,0
TXN_000631,USR_0127,2026-02-11 13:30:00,London,173.72222666245054,0.5,16,9,0
TXN_000632,USR_0190,2026-02-11 15:05:00,Tokyo,289.6262508714859,0.0,71,8,1
TXN_000633,USR_0295,2026-02-11 16:40:00,Sydney,253.04044362604998,0.05,71,9,1
TXN_000634,USR_0158,2026-02-11 18:15:00,London,99.81408413531419,0.5,12,10,0
TXN_000635,USR_0209,2026-02-11 19:50:00,New York,122.95775658877902,0.2,56,9,1
TXN_000636,USR_0155,2026-02-11 21:25:00,Tokyo,53.90364000327806,0.0,57,8,0
TXN_000637,USR_0295,2026-02-11 23:00:00,Singapore,127.93494520927402,0.0,39,10,1
TXN_000638,USR_0151,2026-02-12 00:35:00,Mumbai,138.88947335932838,0.1,58,2,1
TXN_000639,USR_0211,2026-02-12 02:10:00,New York,132.96645298104158,0.0,62,7,0
TXN_000640,USR_0305,2026-02-12 03:45:00,New York,278.75579881525243,0.0,59,9,1
TXN_000641,USR_0346,2026-02-12 05:20:00,Berlin,275.95742724811566,0.0,66,5,0
TXN_000642,USR_0164,2026-02-12 06:55:00,San Francisco,109.96545307737621,0.0,46,8,0
TXN_000643,USR_0382,2026-02-12 08:30:00,London,60.917898153142445,0.35,71,5,1
TXN_000644,USR_0120,2026-02-12 10:05:00,Sydney,95.91282653762154,0.05,11,10,1
TXN_000645,USR_0222,2026-02-12 11:40:00,Tokyo,150.50057898112954,0.2,41,9,0
TXN_000646,USR_0281,2026-02-12 13:15:00,Mumbai,296.7908247576744,0.0,35,9,0
TXN_000647,USR_0141,2026-02-12 14:50:00,Sydney,170.37513117757024,0.0,39,10,1
TXN_000648,USR_0076,2026-02-12 16:25:00,New York,136.57462553391207,0.05,15,8,0
TXN_000649,USR_0214,2026-02-12 18:00:00,Mumbai,154.7529283059061,0.0,39,10,1
TXN_000650,USR_0073,2026-02-12 19:35:00,New York,188.5384520346811,0.1,32,9,1
TXN_000651,USR_0277,2026-02-12 21:10:00,Singapore,55.86258193644687,0.5,25,8,1
TXN_000652,USR_0186,,New York,260.13634476652,0.0,10,10,0
TXN_000653,USR_0317,2026-02-13 00:20:00,New York,69.1131601527879,0.0,56,5,0
TXN_000654,USR_0226,2026-02-13 01:55:00,New York,71.85562593360184,0.05,59,5,1
TXN_000655,USR_0111,2026-02-13 03:30:00,Paris,185.14148694188626,0.1,30,2,1
TXN_000656,USR_0010,2026-02-13 05:05:00,Tokyo,13.527087616358994,0.05,20,9,0
TXN_000657,USR_0130,2026-02-13 06:40:00,New York,288.9629919865364,0.0,68,9,1
TXN_000658,USR_0025,2026-02-13 08:15:00,Mumbai,51.210728221854964,0.0,53,10,1
TXN_000659,USR_0241,2026-02-13 09:50:00,Tokyo,279.5998227143822,0.0,2,10,1
TXN_000660,USR_0232,2026-02-13 11:25:00,New York,130.96432109752035,0.0,7,9,0
TXN_000661,USR_0098,2026-02-13 13:00:00,New York,66.5706509204038,0.0,35,10,0
TXN_000662,USR_0292,2026-02-13 14:35:00,Tokyo,199.36123012826138,0.35,8,10,0
TXN_000663,USR_0321,2026-02-13 16:10:00,Tokyo,168.52897166264933,0.0,37,7,0
TXN_000664,USR_0105,2026-02-13 17:45:00,London,151.38524425427582,0.2,68,8,1
TXN_000665,USR_0112,2026-02-13 19:20:00,Sydney,274.0275610768546,0.1,31,10,0
TXN_000666,USR_0205,2026-02-13 20:55:00,Tokyo,12.991924351913273,0.0,74,5,0
TXN_000667,USR_0078,2026-02-13 22:30:00,Singapore,217.32477529276395,0.0,14,9,0
TXN_000668,USR_0056,2026-02-14 00:05:00,Tokyo,105.8840016151077,0.0,72,1,1
TXN_000669,USR_0206,2026-02-14 01:40:00,Tokyo,206.79180193907573,0.0,57,9,1
TXN_000670,USR_0211,2026-02-14 03:15:00,Tokyo,75.95868730480105,0.0,55,9,0
TXN_000671,USR_0062,2026-02-14 04:50:00,London,294.38798555313,0.2,53,7,0
TXN_000672,USR_0323,2026-02-14 06:25:00,London,253.79599046894575,0.0,51,10,0
TXN_000673,USR_0208,2026-02-14 08:00:00,London,192.94334626422204,0.2,58,10,0
TXN_000674,USR_0176,2026-02-14 09:35:00,Berlin,214.54233554099937,0.0,23,10,0
TXN_000675,USR_0336,2026-02-14 11:10:00,Paris,148.34253649854807,0.0,70,8,1
TXN_000676,USR_0143,2026-02-14 12:45:00,London,200.46813546332962,0.0,67,10,0
TXN_000677,USR_0231,2026-02-14 14:20:00,London,14.403251336839242,0.0,41,10,0
TXN_000678,USR_0211,2026-02-14 15:55:00,New York,263.5862677049206,0.2,59,10,1
TXN_000679,USR_0372,2026-02-14 17:30:00,London,191.92859089628158,0.0,26,8,1
TXN_000680,USR_0262,2026-02-14 19:05:00,London,191.41274015758566,0.05,5,10,0
TXN_000681,USR_0179,2026-02-14 20:40:00,Singapore,201.28006469027306,0.05,8,8,0
TXN_000682,USR_0246,2026-02-14 22:15:00,New York,118.2271225698784,0.05,34,9,1
TXN_000683,USR_0246,2026-02-14 23:50:00,Mumbai,21.339208008518405,0.2,32,7,1
TXN_000684,USR_0196,2026-02-15 01:25:00,Paris,216.88117511908683,0.0,51,9,0
TXN_000685,USR_0379,2026-02-15 03:00:00,London,22.057640524505338,0.35,64,5,0
TXN_000686,USR_0054,2026-02-15 04:35:00,San Francisco,143.37195176780605,0.1,10,10,1
TXN_000687,USR_0257,2026-02-15 06:10:00,Berlin,79.3019276031589,0.2,63,5,0
TXN_000688,USR_0248,2026-02-15 07:45:00,New York,22.00317871845899,0.0,73,7,0
TXN_000689,USR_0125,2026-02-15 09:20:00,New York,275.97713740378714,0.0,7,10,0
TXN_000690,USR_0155,2026-02-15 10:55:00,New York,152.1722727624854,0.0,44,7,0
TXN_000691,USR_0143,2026-02-15 12:30:00,New York,233.48569759633995,0.2,33,8,0
TXN_000692,USR_0332,2026-02-15 14:05:00,New York,204.10753088098988,0.0,58,5,1
TXN_000693,USR_0347,2026-02-15 15:40:00,London,46.01611410002107,0.0,22,10,0
TXN_000694,USR_0159,2026-02-15 17:15:00,Paris,,0.0,33,9,0
TXN_000695,USR_0301,2026-02-15 18:50:00,Mumbai,107.12904635074985,0.35,60,9,0
TXN_000696,USR_0385,2026-02-15 20:25:00,Paris,119.59191435053759,0.0,10,10,0
TXN_000697,USR_0145,2026-02-15 22:00:00,Sydney,214.43699036329753,0.05,71,10,1
TXN_000698,USR_0167,2026-02-15 23:35:00,New York,221.26181580396482,0.5,26,8,0
TXN_000699,USR_0325,2026-02-16 01:10:00,Berlin,59.46787833409026,0.1,52,9,1
TXN_000700,USR_0134,2026-02-16 02:45:00,New York,193.79819050442202,0.05,53,10,1
TXN_000701,USR_0227,2026-02-16 04:20:00,New York,143.30457648580625,0.0,50,2,0
TXN_000702,USR_0381,2026-02-16 05:55:00,London,219.20030956633994,0.0,66,7,0
TXN_000703,USR_0307,2026-02-16 07:30:00,Paris,56.05571850789163,0.0,74,10,0
TXN_000704,USR_0096,2026-02-16 09:05:00,Tokyo,280.2404635909067,0.1,51,5,0
TXN_000705,USR_0169,2026-02-16 10:40:00,Sydney,208.11311576405765,0.0,27,2,0
TXN_000706,USR_0101,,London,62.15292175054525,0.05,73,10,0
TXN_000707,USR_0383,2026-02-16 13:50:00,Paris,16.692337404224375,0.05,33,10,0
TXN_000708,USR_0220,2026-02-16 15:25:00,London,292.762969973746,0.05,10,10,0
TXN_000709,USR_0123,2026-02-16 17:00:00,London,126.79349399839893,0.1,24,8,1
TXN_000710,USR_0154,2026-02-16 18:35:00,Tokyo,160.16489606765668,0.0,23,8,0
TXN_000711,USR_0266,2026-02-16 20:10:00,London,91.79733471487003,0.05,12,2,0
TXN_000712,USR_0217,2026-02-16 21:45:00,Sydney,259.60694963536855,0.05,39,9,1
TXN_000713,USR_0279,2026-02-16 23:20:00,Toronto,226.9254596322446,0.5,4,9,0
TXN_000714,USR_0081,2026-02-17 00:55:00,Toronto,218.70010175125137,0.0,21,9,0
TXN_000715,USR_0113,2026-02-17 02:30:00,London,257.5555383775278,0.0,3,8,0
TXN_000716,USR_0231,2026-02-17 04:05:00,New York,197.12812901345632,0.1,10,8,0
TXN_000717,USR_0177,2026-02-17 05:40:00,London,124.90777957885665,0.05,44,8,0
TXN_000718,USR_0381,2026-02-17 07:15:00,New York,251.86339209981455,0.0,71,5,0
TXN_000719,USR_0042,2026-02-17 08:50:00,New York,43.69377476284058,0.05,35,9,0
TXN_000720,USR_0223,2026-02-17 10:25:00,Mumbai,180.76949716166988,0.05,28,10,1
TXN_000721,USR_0352,2026-02-17 12:00:00,London,43.72795484023071,0.0,62,1,0
TXN_000722,USR_0361,2026-02-17 13:35:00,Singapore,98.62735257813118,0.0,63,10,1
TXN_000723,USR_0182,2026-02-17 15:10:00,Berlin,247.5848479932978,0.1,69,9,1
TXN_000724,USR_0009,2026-02-17 16:45:00,London,106.80716768600281,0.05,33,9,0
TXN_000725,USR_0283,2026-02-17 18:20:00,Tokyo,129.58404424758845,0.05,24,8,0
TXN_000726,USR_0071,2026-02-17 19:55:00,Berlin,203.83073592523675,0.0,70,8,1
TXN_000727,USR_0315,2026-02-17 21:30:00,Tokyo,17.140978211704173,0.0,23,7,1
TXN_000728,USR_0260,2026-02-17 23:05:00,Tokyo,189.49173104032505,0.05,67,8,1
TXN_000729,USR_0161,2026-02-18 00:40:00,Paris,62.8626044727016,0.2,42,10,0
TXN_000730,USR_0048,2026-02-18 02:15:00,New York,87.11120295754175,0.0,26,5,1
TXN_000731,USR_0068,2026-02-18 03:50:00,Berlin,239.80905080967025,0.1,42,10,0
TXN_000732,USR_0229,2026-02-18 05:25:00,London,223.45016918368404,0.05,36,7,0
TXN_000733,USR_0319,2026-02-18 07:00:00,Berlin,26.08214643454804,0.05,18,9,0
TXN_000734,USR_0195,2026-02-18 08:35:00,New York,257.8564779131149,0.0,55,10,1
TXN_000735,USR_0249,2026-02-18 10:10:00,Berlin,126.52303725935846,0.35,1,9,0
TXN_000736,USR_0368,2026-02-18 11:45:00,Paris,144.57777577546534,0.2,11,9,0
TXN_000737,USR_0349,2026-02-18 13:20:00,New York,88.56898978573918,0.05,5,10,1
TXN_000738,USR_0015,2026-02-18 14:55:00,London,135.1077027011879,0.0,21,2,0
TXN_000739,USR_0283,2026-02-18 16:30:00,Sydney,74.36599635802324,0.1,1,9,1
TXN_000740,USR_0344,2026-02-18 18:05:00,Singapore,36.10167185578164,0.0,20,10,1
TXN_000741,USR_0343,2026-02-18 19:40:00,Sydney,237.54315254686827,0.0,69,8,1
TXN_000742,USR_0322,2026-02-18 21:15:00,London,213.0491194758454,0.0,18,10,0
TXN_000743,USR_0038,2026-02-18 22:50:00,Paris,24.713530535511467,0.0,65,1,0
TXN_000744,USR_0067,2026-02-19 00:25:00,Paris,95.42753389984404,0.0,33,5,0
TXN_000745,USR_0074,2026-02-19 02:00:00,Tokyo,269.2088244088416,0.05,3,9,0
TXN_000746,USR_0310,2026-02-19 03:35:00,New York,259.82025712766153,0.05,28,10,0
TXN_000747,USR_0091,2026-02-19 05:10:00,Paris,186.63159760990507,0.0,64,9,0
TXN_000748,USR_0144,2026-02-19 06:45:00,Singapore,90.06461523061189,0.0,64,9,0
TXN_000749,USR_0220,2026-02-19 08:20:00,New York,221.92599367804564,0.35,7,9,0
TXN_000750,USR_0071,2026-02-19 09:55:00,New York,243.52203616839714,0.05,72,10,1
TXN_000751,USR_0352,2026-02-19 11:30:00,New York,116.59012162927439,0.05,71,8,1
TXN_000752,USR_0166,2026-02-19 13:05:00,Sydney,82.3956585557586,0.1,51,10,1
TXN_000753,USR_0193,2026-02-19 14:40:00,Paris,173.55695383527308,0.05,28,2,1
TXN_000754,USR_0397,2026-02-19 16:15:00,Paris,286.5617692692019,0.1,36,8,1
TXN_000755,USR_0286,2026-02-19 17:50:00,Tokyo,164.92194663687783,0.05,68,2,0
TXN_000756,USR_0036,2026-02-19 19:25:00,Toronto,106.15484065536565,0.05,23,7,1
TXN_000757,USR_0223,2026-02-19 21:00:00,London,203.0943940198477,0.05,9,10,0
TXN_000758,USR_0148,2026-02-19 22:35:00,New York,257.3170619421103,0.35,39,8,1
TXN_000759,USR_0261,2026-02-20 00:10:00,Toronto,44.28056731766425,0.05,43,9,1
TXN_000760,USR_0272,2026-02-20 01:45:00,Toronto,260.91171031061015,0.0,49,5,1
TXN_000761,USR_0021,2026-02-20 03:20:00,Berlin,85.45805424631416,0.1,73,10,0
TXN_000762,USR_0295,2026-02-20 04:55:00,Paris,267.76852972042116,0.05,4,2,0
TXN_000763,USR_0394,2026-02-20 06:30:00,London,126.25068889129443,0.05,69,7,0
TXN_000764,USR_0038,2026-02-20 08:05:00,Berlin,263.235484804031,0.35,18,10,0
TXN_000765,USR_0228,2026-02-20 09:40:00,London,219.26300839575234,0.0,5,9,1
TXN_000766,USR_0157,2026-02-20 11:15:00,New York,136.58625464096747,0.1,55,1,1
TXN_000767,USR_0185,2026-02-20 12:50:00,New York,152.8907097968306,0.05,40,2,0
TXN_000768,USR_0056,2026-02-20 14:25:00,San Francisco,203.72993984216342,0.05,4,7,1
TXN_000769,USR_0195,2026-02-20 16:00:00,New York,32.59769660203922,0.0,23,10,0
TXN_000770,USR_0228,2026-02-20 17:35:00,Singapore,120.75655887029507,0.05,1,5,0
TXN_000771,USR_0190,2026-02-20 19:10:00,Paris,238.82649452210975,0.0,25,2,0
TXN_000772,USR_0028,2026-02-20 20:45:00,Berlin,144.14783028610856,0.05,69,2,1
TXN_000773,USR_0279,2026-02-20 22:20:00,New York,18.827697158891006,0.0,6,5,0
TXN_000774,USR_0201,2026-02-20 23:55:00,Toronto,57.08227976472896,0.1,65,9,1
TXN_000775,USR_0123,2026-02-21 01:30:00,London,62.70946613784315,0.35,37,7,0
TXN_000776,USR_0209,2026-02-21 03:05:00,Mumbai,183.7769704965218,0.2,59,2,0
TXN_000777,USR_0387,2026-02-21 04:40:00,Tokyo,167.0640165523095,0.05,54,2,1
TXN_000778,USR_0055,2026-02-21 06:15:00,New York,144.03445069080612,0.0,70,10,0
TXN_000779,USR_0064,2026-02-21 07:50:00,Sydney,36.513707717005275,0.35,32,8,1
TXN_000780,USR_0351,2026-02-21 09:25:00,Paris,51.13089567955733,0.0,42,5,0
TXN_000781,USR_0289,2026-02-21 11:00:00,Mumbai,35.22347155333542,0.0,51,10,0
TXN_000782,USR_0278,2026-02-21 12:35:00,Berlin,66.02712481300082,0.1,19,10,0
TXN_000783,USR_0153,2026-02-21 14:10:00,New York,105.05493307323388,0.05,62,8,1
TXN_000784,USR_0171,2026-02-21 15:45:00,New York,135.7084244418001,0.05,8,9,0
TXN_000785,USR_0223,2026-02-21 17:20:00,New York,116.08636011685175,0.0,36,7,1
TXN_000786,USR_0280,2026-02-21 18:55:00,Paris,269.2438561398555,0.0,66,10,0
TXN_000787,USR_0197,2026-02-21 20:30:00,Sydney,244.12737616985086,0.0,18,9,1
TXN_000788,USR_0116,2026-02-21 22:05:00,Mumbai,35.245825740841916,0.2,15,2,1
TXN_000789,USR_0307,2026-02-21 23:40:00,New York,214.1984392470545,0.0,53,9,0
TXN_000790,USR_0116,2026-02-22 01:15:00,New York,,0.0,41,7,1
TXN_000791,USR_0369,2026-02-22 02:50:00,New York,99.59711546636781,0.0,3,10,1
TXN_000792,USR_0370,2026-02-22 04:25:00,San Francisco,97.60997289289486,0.0,56,9,0
TXN_000793,USR_0098,2026-02-22 06:00:00,Berlin,77.58365542627722,0.05,53,9,1
TXN_000794,USR_0400,2026-02-22 07:35:00,London,165.39857097948942,0.1,15,10,0
TXN_000795,USR_0218,2026-02-22 09:10:00,Berlin,273.59490519286044,0.2,16,9,1
TXN_000796,USR_0324,2026-02-22 10:45:00,London,173.43475031372805,0.0,67,8,0
TXN_000797,USR_0020,2026-02-22 12:20:00,Berlin,131.78403255982948,0.0,14,5,0
TXN_000798,USR_0327,2026-02-22 13:55:00,New York,281.191530823385,0.0,55,10,0
TXN_000799,USR_0264,2026-02-22 15:30:00,Paris,76.39181489861235,0.35,66,8,0
TXN_000800,USR_0187,2026-02-22 17:05:00,New York,282.52203073850734,0.0,74,9,1
TXN_000801,USR_0327,2026-02-22 18:40:00,London,144.88897254573405,0.2,65,10,1
TXN_000802,USR_0301,2026-02-22 20:15:00,Tokyo,107.77022887002732,0.05,45,9,0
TXN_000803,USR_0339,2026-02-22 21:50:00,Toronto,257.99027906444996,0.1,49,5,1
TXN_000804,USR_0156,2026-02-22 23:25:00,New York,189.17101862988332,0.2,16,10,0
TXN_000805,USR_0365,2026-02-23 01:00:00,New York,170.6985980748728,0.0,29,8,0
TXN_000806,USR_0389,2026-02-23 02:35:00,Paris,86.413297877981,0.05,41,9,0
TXN_000807,USR_0044,2026-02-23 04:10:00,Tokyo,220.39006421143336,0.0,53,9,0
TXN_000808,USR_0084,2026-02-23 05:45:00,Tokyo,200.7856192406974,0.0,21,10,0
TXN_000809,USR_0158,2026-02-23 07:20:00,London,20.093491296274628,0.0,42,8,0
TXN_000810,USR_0015,2026-02-23 08:55:00,Tokyo,193.99661335175938,0.0,55,1,0
TXN_000811,USR_0077,2026-02-23 10:30:00,Tokyo,266.4754648664699,0.0,6,10,0
TXN_000812,USR_0115,2026-02-23 12:05:00,Paris,282.9152916523319,0.05,44,7,0
TXN_000813,USR_0207,2026-02-23 13:40:00,New York,249.12617763782401,0.35,43,10,1
TXN_000814,USR_0179,,London,212.9559737234708,0.0,22,10,0
TXN_000815,USR_0071,2026-02-23 16:50:00,London,,0.05,8,7,0
TXN_000816,USR_0094,2026-02-23 18:25:00,Tokyo,137.30796209110042,0.0,31,9,0
TXN_000817,USR_0231,2026-02-23 20:00:00,London,116.28624722893322,0.05,6,8,1
TXN_000818,USR_0375,2026-02-23 21:35:00,New York,270.4082435772828,0.2,43,8,0
TXN_000819,USR_0362,2026-02-23 23:10:00,Mumbai,241.5071470973519,0.0,23,8,0
TXN_000820,USR_0061,2026-02-24 00:45:00,Paris,,0.2,3,10,0
TXN_000821,USR_0344,2026-02-24 02:20:00,Mumbai,230.51296121141687,0.0,29,10,0
TXN_000822,USR_0206,2026-02-24 03:55:00,Sydney,153.2099561946166,0.05,28,7,0
TXN_000823,USR_0072,2026-02-24 05:30:00,San Francisco,36.503620440962244,0.35,71,1,0
TXN_000824,USR_0288,2026-02-24 07:05:00,Berlin,228.82121270221725,0.0,45,8,1
TXN_000825,USR_0289,,London,113.79729228562518,0.05,59,10,0
TXN_000826,USR_0225,2026-02-24 10:15:00,New York,155.6420885609004,0.1,61,10,0
TXN_000827,USR_0219,2026-02-24 11:50:00,Paris,41.89568731779595,0.0,70,10,0
TXN_000828,USR_0268,2026-02-24 13:25:00,Sydney,223.517101069221,0.05,5,5,1
TXN_000829,USR_0280,2026-02-24 15:00:00,Mumbai,216.4612654140694,0.05,1,9,1
TXN_000830,USR_0292,2026-02-24 16:35:00,New York,284.5495760034065,0.1,4,8,0
TXN_000831,USR_0357,2026-02-24 18:10:00,Berlin,203.34656023752945,0.05,60,10,0
TXN_000832,USR_0034,2026-02-24 19:45:00,New York,99.4347477551514,0.05,73,8,0
TXN_000833,USR_0372,2026-02-24 21:20:00,Berlin,164.8719043183929,0.0,62,10,0
TXN_000834,USR_0042,2026-02-24 22:55:00,Tokyo,163.58731712666528,0.05,52,9,0
TXN_000835,USR_0182,2026-02-25 00:30:00,Tokyo,34.77082842523622,0.0,35,7,0
TXN_000836,USR_0179,2026-02-25 02:05:00,New York,128.970687194559,0.0,40,7,0
TXN_000837,USR_0103,2026-02-25 03:40:00,Sydney,135.8014954624872,0.0,32,9,1
TXN_000838,USR_0286,2026-02-25 05:15:00,Paris,228.67238046405765,0.0,29,10,0
TXN_000839,USR_0088,2026-02-25 06:50:00,London,66.03103387154192,0.05,35,10,0
TXN_000840,USR_0241,2026-02-25 08:25:00,London,191.6447064068921,0.0,58,9,1
TXN_000841,USR_0131,2026-02-25 10:00:00,Mumbai,293.99943943512966,0.2,63,5,1
TXN_000842,USR_0166,2026-02-25 11:35:00,Tokyo,19.307955327922702,0.2,71,5,1
TXN_000843,USR_0069,,Tokyo,188.99343902669565,0.05,52,10,0
TXN_000844,USR_0281,2026-02-25 14:45:00,Paris,185.49059594467258,0.0,39,9,1
TXN_000845,USR_0215,2026-02-25 16:20:00,Paris,237.0536542856257,0.35,66,10,0
TXN_000846,USR_0347,2026-02-25 17:55:00,Tokyo,21.61098539943048,0.0,2,10,0
TXN_000847,USR_0185,2026-02-25 19:30:00,New York,77.50602000823118,0.05,31,10,1
TXN_000848,USR_0078,2026-02-25 21:05:00,Paris,253.23826472269215,0.2,41,8,1
TXN_000849,USR_0082,2026-02-25 22:40:00,Paris,75.32258398801056,0.05,43,2,0
TXN_000850,USR_0051,2026-02-26 00:15:00,Singapore,184.64320022225064,0.0,32,10,0
TXN_000851,USR_0110,2026-02-26 01:50:00,Berlin,256.73341048619926,0.0,59,7,0
TXN_000852,USR_0287,2026-02-26 03:25:00,London,265.26423774597504,0.1,41,8,0
TXN_000853,USR_0003,2026-02-26 05:00:00,London,58.53236317725655,0.5,72,9,0
TXN_000854,USR_0064,2026-02-26 06:35:00,Mumbai,266.0982021332207,0.0,61,9,1
TXN_000855,USR_0219,2026-02-26 08:10:00,London,176.665879762971,0.0,9,9,1
TXN_000856,USR_0385,2026-02-26 09:45:00,Paris,103.89253995472687,0.2,63,10,1
TXN_000857,USR_0353,2026-02-26 11:20:00,Berlin,148.84457695133437,0.05,44,9,0
TXN_000858,USR_0222,2026-02-26 12:55:00,New York,259.5869537126209,0.0,69,2,0
TXN_000859,USR_0047,2026-02-26 14:30:00,London,156.66584061196346,0.2,57,9,0
TXN_000860,USR_0084,2026-02-26 16:05:00,Berlin,55.77396409021943,0.0,53,9,1
TXN_000861,USR_0284,2026-02-26 17:40:00,Singapore,207.41731858103623,0.2,72,9,1
TXN_000862,USR_0301,2026-02-26 19:15:00,New York,148.69487813594205,0.2,38,10,0
TXN_000863,USR_0039,2026-02-26 20:50:00,New York,58.15526845863813,0.2,14,7,1
TXN_000864,USR_0210,2026-02-26 22:25:00,San Francisco,83.54142529505607,0.0,25,7,1
TXN_000865,USR_0166,2026-02-27 00:00:00,Sydney,248.52436680333005,0.0,29,7,1
TXN_000866,USR_0106,2026-02-27 01:35:00,Sydney,30.754777371872333,0.05,70,7,1
TXN_000867,USR_0218,2026-02-27 03:10:00,New York,135.1146184321923,0.0,48,10,1
TXN_000868,USR_0012,2026-02-27 04:45:00,Toronto,279.156058741441,0.1,60,2,0
TXN_000869,USR_0111,2026-02-27 06:20:00,Singapore,93.21074157830898,0.2,41,9,1
TXN_000870,USR_0221,2026-02-27 07:55:00,London,81.51479161271101,0.0,19,8,0
TXN_000871,USR_0147,2026-02-27 09:30:00,Berlin,249.9235390724138,0.0,4,10,0
